"run","NLToroidal","NRLoop","manip","NWSym","numPlayers","network","strat","randomSeed","NRSym","memorySize","NWDegree","networkPresent","stopTime","NWBeta","NRDensity","breakTies"
1321,"true","false","FREE_BOX","true",2,"WATTS","COIN_FLIP",1272556956,"true",5,4,"false",500,0.319,0.5,"true"
1336,"true","false","FREE_BOX","true",2,"WATTS","COIN_FLIP",1272557602,"true",5,4,"false",500,0.334,0.5,"true"
1351,"true","false","FREE_BOX","true",2,"WATTS","COIN_FLIP",1272558249,"true",5,4,"false",500,0.349,0.5,"true"
1366,"true","false","FREE_BOX","true",2,"WATTS","COIN_FLIP",1272558948,"true",5,4,"false",500,0.364,0.5,"true"
1381,"true","false","FREE_BOX","true",2,"WATTS","COIN_FLIP",1272559513,"true",5,4,"false",500,0.379,0.5,"true"
1396,"true","false","FREE_BOX","true",2,"WATTS","COIN_FLIP",1272560107,"true",5,4,"false",500,0.394,0.5,"true"
1411,"true","false","FREE_BOX","true",2,"WATTS","COIN_FLIP",1272560902,"true",5,4,"false",500,0.409,0.5,"true"
1426,"true","false","FREE_BOX","true",2,"WATTS","COIN_FLIP",1272561390,"true",5,4,"false",500,0.424,0.5,"true"
1441,"true","false","FREE_BOX","true",2,"WATTS","COIN_FLIP",1272561879,"true",5,4,"false",500,0.439,0.5,"true"
1456,"true","false","FREE_BOX","true",2,"WATTS","COIN_FLIP",1272562451,"true",5,4,"false",500,0.454,0.5,"true"
1471,"true","false","FREE_BOX","true",2,"WATTS","COIN_FLIP",1272563090,"true",5,4,"false",500,0.469,0.5,"true"
1486,"true","false","FREE_BOX","true",2,"WATTS","COIN_FLIP",1272563456,"true",5,4,"false",500,0.484,0.5,"true"
1501,"true","false","FREE_BOX","true",2,"WATTS","COIN_FLIP",1272564039,"true",5,4,"false",500,0.499,0.5,"true"
1516,"true","false","FREE_BOX","true",2,"WATTS","COIN_FLIP",1272564638,"true",5,4,"false",500,0.514,0.5,"true"
1531,"true","false","FREE_BOX","true",2,"WATTS","COIN_FLIP",1272565164,"true",5,4,"false",500,0.529,0.5,"true"
1546,"true","false","FREE_BOX","true",2,"WATTS","COIN_FLIP",1272565917,"true",5,4,"false",500,0.544,0.5,"true"
1561,"true","false","FREE_BOX","true",2,"WATTS","COIN_FLIP",1272566441,"true",5,4,"false",500,0.559,0.5,"true"
1576,"true","false","FREE_BOX","true",2,"WATTS","COIN_FLIP",1272566949,"true",5,4,"false",500,0.574,0.5,"true"
1591,"true","false","FREE_BOX","true",2,"WATTS","COIN_FLIP",1272567379,"true",5,4,"false",500,0.589,0.5,"true"
1606,"true","false","FREE_BOX","true",2,"WATTS","COIN_FLIP",1272568101,"true",5,4,"false",500,0.604,0.5,"true"
1621,"true","false","FREE_BOX","true",2,"WATTS","COIN_FLIP",1272568662,"true",5,4,"false",500,0.619,0.5,"true"
1636,"true","false","FREE_BOX","true",2,"WATTS","COIN_FLIP",1272569286,"true",5,4,"false",500,0.634,0.5,"true"
1651,"true","false","FREE_BOX","true",2,"WATTS","COIN_FLIP",1272570106,"true",5,4,"false",500,0.649,0.5,"true"
1666,"true","false","FREE_BOX","true",2,"WATTS","COIN_FLIP",1272570557,"true",5,4,"false",500,0.664,0.5,"true"
1681,"true","false","FREE_BOX","true",2,"WATTS","COIN_FLIP",1272571158,"true",5,4,"false",500,0.679,0.5,"true"
